"tested_point_index","delta_m2_eV2","sin2_2theta_mue","toys","observed_profiled_delta_nll","toy_90_critical","toy_95_critical","toy_99_critical","toy_mean","toy_standard_deviation"
"16759","0.72894","0.00160053","10000","13.912377067009288","5.6040173454748015","6.892390804904039","9.849068842565714","2.7558661961700066","2.146412657875794"
"16760","0.72894","0.00167072","10000","13.525216479644655","5.63510873871337","6.868816540073794","9.725370188997317","2.7582388747375113","2.1408629485193096"
"16761","0.72894","0.00174399","10000","13.142535565190883","5.661595071458976","6.957332001471627","9.850825089845443","2.759019750819728","2.1724174025977336"
"16762","0.72894","0.00182047","10000","12.76614343080837","5.826254240202502","7.170333618146287","10.092304034607537","2.7837833501919476","2.240133238997951"
"16763","0.72894","0.0019003","10000","12.398002245516977","5.7355525466558674","7.031802421896884","9.693360836645411","2.775088922467255","2.2038869022635756"
"16764","0.72894","0.00198364","10000","12.040204278556132","5.867946459771474","7.149678722893498","10.22266971524192","2.796173878055792","2.2704779034998324"
"16765","0.72894","0.00207063","10000","11.695159001269019","5.943417792053424","7.229411631741868","10.311138448266092","2.8187285051855735","2.290815263383412"
"16766","0.72894","0.00216143","10000","11.365422984598922","6.02729001920045","7.463033019132695","10.569558308982948","2.8570723540867986","2.353180569693468"
"16767","0.72894","0.00225622","10000","11.053733779704771","5.978029130045911","7.35983001916037","10.528879786091466","2.786975339266331","2.3526744996734243"
"16768","0.72894","0.00235516","10000","10.763154909861612","5.9929035706314835","7.542137002195659","10.886719745176151","2.8375001531881034","2.379412786488403"
"16769","0.72894","0.00245844","10000","10.49691839410201","5.921109891387516","7.323041911778091","10.378554525587674","2.774668246303072","2.3452367668288603"
"16770","0.72894","0.00256625","10000","10.258535992736995","6.111176280709799","7.481192633598141","10.563669069654452","2.8301580109582947","2.4001844935835477"
"16771","0.72894","0.00267879","10000","10.051777317359267","6.0112099631602405","7.490940804909201","10.561422099093363","2.757417841045832","2.3837560624883203"
"16772","0.72894","0.00279627","10000","9.880680757042796","6.072569353334416","7.499625463672999","10.859647582674143","2.767562352022785","2.407368775954887"
"16773","0.72894","0.00291889","10000","9.749579670574462","6.0607253389057405","7.581709456817805","10.7287150770062","2.741078353364202","2.4147866055190623"
"16774","0.72894","0.0030469","10000","9.663040054404348","6.098155518587987","7.6431964774229755","11.013416638995352","2.7758830314383265","2.4464082395816487"
"16775","0.72894","0.00318052","10000","9.62594878452694","6.183286630315479","7.688933345321175","10.795759212876249","2.755947926265724","2.4507298724335533"
"16776","0.72894","0.00331999","10000","9.64344903314776","5.893802913856234","7.379570643475745","11.051471566101725","2.650207777091626","2.441963707571377"
"16777","0.72894","0.00346559","10000","9.72096957030044","5.976941596174356","7.489637206411032","11.36352926345296","2.6470443060229396","2.473524683390164"
"16778","0.72894","0.00361756","10000","9.864184676779303","5.919641399909551","7.432359645136103","10.800713030106238","2.6120241852224932","2.4355114992100724"
"16779","0.72894","0.00377621","10000","10.079067815613143","6.037950614269391","7.611325819441504","11.262069384359393","2.659107445055007","2.5019808156722565"
"16780","0.72894","0.00394181","10000","10.371777418041233","5.838356064267373","7.464742367606789","11.075295338433307","2.576886324453827","2.4368584715485104"
"16781","0.72894","0.00411467","10000","10.748717323073265","5.941836924659697","7.600243007809354","10.759343270040347","2.562928777714319","2.4539401966117227"
"16782","0.72894","0.00429511","10000","11.216480753551139","5.681500129553399","7.241061778751487","10.71357177141266","2.4873513937173675","2.377492667576166"
"16783","0.72894","0.00448347","10000","11.781841081975813","5.628026437062772","7.169377952183197","10.871344155138218","2.4454302706216278","2.3751186391087042"
"16784","0.72894","0.00468008","10000","12.451614979354588","5.586404355331183","7.209463824199247","10.767940507508968","2.410263467938545","2.37006962630448"
"16785","0.72894","0.00488532","10000","13.23280589835116","5.383320934871335","6.988814620841936","10.365458381722817","2.365797763287914","2.284605279876613"
"16786","0.72894","0.00509956","10000","14.13235509863955","5.466581669546883","7.033027674123389","10.5704184230691","2.378979952551664","2.3283951301965167"
"16787","0.72894","0.0053232","10000","15.157220772943163","5.467409631576572","7.121924178035215","10.934325530054139","2.334420070412227","2.3542637790454095"
"16788","0.72894","0.00555664","10000","16.314181753283606","5.445402603716502","7.119217320897064","10.816313423671772","2.352150303492089","2.3659960345122855"
"16789","0.72894","0.00580031","10000","17.60989725767479","5.28383398600522","6.918696790112904","10.494662194862997","2.3030352076080898","2.3143873942160806"
"16790","0.72894","0.00605468","10000","19.050908307084228","5.306251218633804","6.930361364262069","10.927439490951201","2.26868660456048","2.2989997049260373"
"16791","0.72894","0.0063202","10000","20.643219694871448","5.211774068721638","6.852764540689691","10.705133516242654","2.246195208852637","2.329048043873023"
"16792","0.72894","0.00659736","10000","22.3925377052704","5.068605393789824","6.618437180576166","10.430669901727867","2.2086546765342896","2.2199677760149346"
"16793","0.72894","0.00688668","10000","24.304147398354473","4.994727592726804","6.599186440510778","10.542654892370933","2.1752391352624474","2.229766893689401"
"16794","0.72894","0.00718868","10000","26.382628379867754","4.834789571602926","6.408990377453904","9.810678366056152","2.117886754317802","2.1402224110262784"
"16795","0.72894","0.00750393","10000","28.6321072474841","4.883356693226233","6.325588611569117","10.016843017351732","2.1026645678153306","2.1583301340562357"
"16796","0.72894","0.00783301","10000","31.055916564823576","4.887861265439824","6.40089507660457","9.637459929938473","2.1111251293894315","2.1508162804672244"
"16797","0.72894","0.00817651","10000","33.656513454210256","4.776569794004615","6.256957843377052","10.19499490220079","2.0716873717609494","2.1127591994483894"
"16798","0.72894","0.00853508","10000","36.435807463918536","4.8037540282206805","6.198998904969585","10.131749746548508","2.0874864251200727","2.12034363727084"
"16799","0.72894","0.00890938","10000","39.39475527653781","4.773368859915422","6.27300272465402","9.392900516842758","2.076228123854661","2.0779681545953745"
"16800","0.72894","0.00930008","10000","42.533331033698175","4.811934846462577","6.181109677978952","9.57997271698514","2.077704060792058","2.0876892150691404"
"16801","0.72894","0.00970793","10000","45.851097444009895","4.676081437243852","6.047275743304795","9.625679855885778","2.026032581469698","2.058870976429551"
"16802","0.72894","0.0101337","10000","49.34676288048405","4.605804587980629","6.132097941560744","9.325083725987724","2.0219450620245167","2.0495467177610447"
"16803","0.72894","0.010578","10000","53.01673710528519","4.707206256407289","6.072300525430137","9.420566426200821","2.0459519322326316","2.0627288095170315"
"16804","0.72894","0.0110419","10000","56.86033347247729","4.713417379025827","6.162130290380105","9.413399800307616","2.039321635562833","2.0473342792401215"
"16805","0.72894","0.0115262","10000","60.87384629554214","4.760201215899258","6.0950644322413154","9.59104450280978","2.031110448685633","2.0699765650679294"
"16806","0.72894","0.0120316","10000","65.05206591444772","4.71586057005095","6.061013499495687","9.300317389826773","1.997390888797297","2.020656324961397"
"16807","0.72894","0.0125593","10000","69.39338133591207","4.652631500213886","5.985383547085462","9.414558607569461","2.023028009130928","2.0360467919542677"
"16808","0.72894","0.01311","10000","73.89167038946823","4.583189930461117","5.962987886031215","9.399845853567399","1.9907073445039074","2.0300946061041905"
"16809","0.72894","0.0136849","10000","78.5446746904222","4.65881707121207","6.0747365013018","9.297125251756086","2.01365941075498","2.05470050101738"
"16810","0.72894","0.0142851","10000","83.34918447784804","4.463508021544612","5.861617660129809","9.392680967834906","1.9740288504004766","1.9998024796079747"
"16811","0.72894","0.0149115","10000","88.30043006771643","4.602154692475381","6.052957693469239","9.246791859110317","2.0151009529558266","2.011595303333675"
"16812","0.72894","0.0155655","10000","93.39773658280387","4.6597382441693185","6.103278162782715","9.292220964327441","1.998334695532934","2.0360736327338493"
"16813","0.72894","0.0162481","10000","98.63748393395463","4.506502179254085","5.973976023846717","9.259903742170422","1.9633931793201878","2.010768977229126"
"16814","0.72894","0.0169606","10000","104.01865723229304","4.653383934490478","6.0065245962335325","8.994831325166444","1.9839133728507943","1.9976636914411918"
"16815","0.72894","0.0177044","10000","109.54122548606409","4.568447879376265","5.929460250125942","9.200218343606991","1.9854942541307696","1.99509415590053"
"16816","0.72894","0.0184808","10000","115.20462912101544","4.71585600346009","6.067313335377094","9.368065300058959","1.9977561284876937","2.043642762267069"
"16817","0.72894","0.0192912","10000","121.00923206858903","4.614138751860935","5.953751763986531","9.064205080817374","1.9852417093589323","1.988626694360727"
"16818","0.72894","0.0201372","10000","126.95689116363292","4.6552296784416285","6.0057450042118035","9.408690087738819","1.994647727171487","2.030069858060244"
"16819","0.72894","0.0210203","10000","133.04868919422614","4.605447010916407","6.042802500589403","9.232325933182153","2.002124985217636","2.021782568768547"
"16820","0.72894","0.0219421","10000","139.28624002455996","4.422749252799463","5.869400381862249","8.807283320637112","1.9301224766321292","1.933400582232885"
"16821","0.72894","0.0229043","10000","145.67151300170661","4.553956683889169","5.857351061366728","9.166896409251194","1.9678529674736067","1.9773392042404747"
"16822","0.72894","0.0239088","10000","152.2073014623939","4.6839449863845175","6.1046833614592515","9.34521375127207","1.9933111413222964","2.0280499151479"
"16823","0.72894","0.0249573","10000","158.89446456235896","4.475676819095725","5.899496940286554","9.007506302231207","1.93379250484605","1.9858755229334994"
"16824","0.72894","0.0260517","10000","165.73443933532923","4.648809959654045","5.959521967690534","9.088221354939662","1.9615305946138137","1.988985368490032"
"16825","0.72894","0.0271942","10000","172.72964597589606","4.596043984473397","5.907653711366038","9.269173446176751","1.950268080283035","1.99234394807658"
"16826","0.72894","0.0283867","10000","179.87968751326395","4.5636172734220395","5.991177198156834","9.473654344862155","1.9738915259827166","2.0320201578175845"
"16827","0.72894","0.0296316","10000","187.18615927397417","4.5409779955942895","5.874788295345979","9.177293663989758","1.9561629514744934","1.9980756000958424"
"16828","0.72894","0.0309311","10000","194.64835597750056","4.521016987412963","5.803632644043546","8.907374653592","1.942491564992294","1.959913946655911"
"16829","0.72894","0.0322875","10000","202.2650890419822","4.64637795182972","6.077717392787463","9.495343311497095","1.9767173363891464","2.0443441377782388"
"16830","0.72894","0.0337034","10000","210.03575681121498","4.614420504415875","5.961208827405642","9.379060155239983","1.9781930969541384","2.014086215998219"
"16831","0.72894","0.0351814","10000","217.95863451982842","4.611440250367195","5.956003549996581","8.980425481832924","1.9514794558795774","1.9812788452860315"
"16832","0.72894","0.0367243","10000","226.03199707675554","4.6555661088781335","6.168851572619417","9.315647076039227","1.958134075391437","2.038664012960891"
"16833","0.72894","0.0383348","10000","234.25258368993747","4.654799739170244","6.050762218945522","9.421720315829702","1.9674902375647063","2.0473483277078905"
"16834","0.72894","0.0400159","10000","242.6177445359976","4.57855327873483","5.9279916630322305","9.056764478215484","1.962452385826622","2.0105149963901394"
"16835","0.72894","0.0417707","10000","251.12441836030274","4.504183104126184","5.917447660482992","9.163242579547727","1.9511074408196325","1.9933972356943428"
